"iteration","j","mu","sigma_2"
1,1,6.01631076140324e-05,4.1424838356712e-05
1,2,-0.00350460609355065,4.98346630239757e-05
1,3,0.0108796108993457,5.22969211758334e-05
1,4,0.00547044407371935,5.30054311397786e-05
1,5,0.00758752665534883,5.33407778963456e-05
1,6,0.00553610218537643,5.25004014176385e-05
1,7,0.00780168276425011,5.12016819712559e-05
1,8,-0.0138168825889469,4.92624695738554e-05
1,9,-0.00141438989425207,5.54986137201372e-05
1,10,0.00434847288572242,5.10134812159881e-05
1,11,0.00425540556118196,5.24945286179983e-05
1,12,-0.00439950740374254,5.01255686832653e-05
1,13,-0.00605063482965771,5.211652942139e-05
1,14,-0.00250840709803388,5.23107816930248e-05
1,15,0.000179701586918714,5.30680377047871e-05
1,16,-0.00279173119048917,5.16207292598314e-05
1,17,0.00343236987024294,5.72803520138343e-05
1,18,-0.00090201067301165,5.10074030529783e-05
1,19,-0.0122111288917304,5.11689940092536e-05
1,20,-0.0101277570917454,5.39849332526428e-05
1,21,0.0582349445494648,5.25866276047646e-05
1,22,-0.0596003407486724,4.91082656014262e-05
1,23,0.0549554591016285,5.20537945677371e-05
1,24,-0.0522998978926447,5.3676200600152e-05
1,25,0.0524321337598136,5.42894105422769e-05
1,26,-0.0437979096734629,5.30580489664541e-05
1,27,0.0627077361683706,5.14972749403835e-05
1,28,-0.0479304792682239,5.42077340861109e-05
1,29,0.0677655159695935,5.20832638975422e-05
1,30,-0.0346750959861377,5.07015955837682e-05
1,31,0.0533315933752525,5.01809051459256e-05
1,32,-0.0584973821451591,5.67908291920815e-05
1,33,0.0390253605190108,5.29502032507485e-05
1,34,-0.0391850533513498,5.84912360077763e-05
1,35,0.0624204680499643,5.61893446214937e-05
1,36,-0.0456365272977084,4.9695799640058e-05
1,37,0.0430189097049259,5.46704035172433e-05
1,38,-0.0574726423070534,5.46636878173071e-05
1,39,0.0530873516609919,6.00605667717327e-05
1,40,-0.0457138443174823,5.01287804002302e-05
2,1,0.000178868573254699,4.17063085025722e-05
2,2,0.00590958012280208,5.27888397629733e-05
2,3,0.00975477420842233,5.50409552709167e-05
2,4,-0.0078878116619126,5.18980407034712e-05
2,5,0.00387710650715471,5.36833840970321e-05
2,6,0.00149119924953046,4.79956546314989e-05
2,7,-0.0153197657194164,5.48522955096544e-05
2,8,-0.0152651639979037,5.19507090648007e-05
2,9,0.00195529158209076,5.05675727199833e-05
2,10,-0.00600809569606978,5.43887954156887e-05
2,11,-0.00490365778122173,5.33698808090763e-05
2,12,-0.00183717187140342,5.43527334383839e-05
2,13,0.00215808487872461,5.07936142301512e-05
2,14,0.00184471404102558,5.05540766850764e-05
2,15,-0.0023449701712772,5.71037349006706e-05
2,16,0.00209367616749409,4.94229331844564e-05
2,17,-0.00845407262419926,5.04496390948795e-05
2,18,-0.00677008078492636,5.20011076049762e-05
2,19,-0.00265241506950196,4.92527355952107e-05
2,20,-0.011000663621992,5.51934281356123e-05
2,21,0.0451345266027646,5.70709728587315e-05
2,22,-0.0483321911906001,5.32560361851374e-05
2,23,0.062839703372472,5.06439940000261e-05
2,24,-0.0541913226543346,5.52969949026601e-05
2,25,0.0512746945240251,5.77471069658597e-05
2,26,-0.0492970849443939,5.37615584323524e-05
2,27,0.0360582768027362,5.03815252238691e-05
2,28,-0.0444710824142805,5.38977425042483e-05
2,29,0.0551027298545538,5.2612969198393e-05
2,30,-0.0441786372834706,5.17593594993337e-05
2,31,0.0505245649474674,5.03121306543451e-05
2,32,-0.0540330172368478,5.28297172336029e-05
2,33,0.056790693906811,5.16539756754134e-05
2,34,-0.0403195457243514,5.60401102774965e-05
2,35,0.0436095020636924,4.93937603993979e-05
2,36,-0.0459628463604997,5.70142120348011e-05
2,37,0.0526070770310148,5.249230655831e-05
2,38,-0.036178214337315,5.13184557745197e-05
2,39,0.0575328861819947,5.20043696441949e-05
2,40,-0.0539273475160479,5.11214447552628e-05
3,1,0.0148159560734349,3.59195722464041e-05
3,2,0.00250302198166875,4.10673793723196e-05
3,3,0.00106743890569955,4.27299074829972e-05
3,4,-0.0112384042270003,4.23995631708841e-05
3,5,-0.0139524199777868,4.34231082332308e-05
3,6,-0.00481533105220209,4.26315248582379e-05
3,7,-0.00726502618541852,4.53403434327655e-05
3,8,0.00571799139183565,4.27509915258302e-05
3,9,-0.00229245206996933,4.68850511207292e-05
3,10,-0.000811581976694322,4.68227471901086e-05
3,11,-0.00267988095229198,4.38172194944264e-05
3,12,0.00032810152809374,4.13652674204908e-05
3,13,0.000728720326730726,4.44342884328438e-05
3,14,0.000816732558591773,4.22356116231548e-05
3,15,-0.000999850968388691,4.37168004117206e-05
3,16,0.000837929871261284,4.3936949978433e-05
3,17,-0.00889005870168415,4.38704104121645e-05
3,18,-0.00353922870492355,4.28762237306001e-05
3,19,0.00207001138797722,4.27610717903154e-05
3,20,0.00435869853499216,4.42274050565631e-05
3,21,0.0523059457351356,4.69424225888149e-05
3,22,-0.0503549806730657,4.69233797798088e-05
3,23,0.0485870233691012,4.23494137406315e-05
3,24,-0.0562213366625975,4.53315912961636e-05
3,25,0.0410449616972145,4.61748173814143e-05
3,26,-0.0410259368656155,4.62963793216393e-05
3,27,0.05786552209361,4.53697770695169e-05
3,28,-0.0471008396367099,4.77772141143964e-05
3,29,0.0431172372482508,4.62686068457944e-05
3,30,-0.0623188315175522,4.40021654981971e-05
3,31,0.0689410148577825,4.62601712519254e-05
3,32,-0.0377429943923358,4.69334809806629e-05
3,33,0.053082438992847,4.41476654068376e-05
3,34,-0.0446487940923707,4.71938076827211e-05
3,35,0.0429106685767881,4.07279450933904e-05
3,36,-0.050867323547509,4.68966541970367e-05
3,37,0.0488895104839573,4.97857433134474e-05
3,38,-0.0594126453974274,4.46125125908847e-05
3,39,0.0445020598649335,4.39639503113829e-05
3,40,-0.0423158793007828,4.49348070227942e-05
4,1,0.00793999588543519,3.68682112141838e-05
4,2,-0.0125618687335316,4.48422681729994e-05
4,3,0.0203631427955236,4.68589880446997e-05
4,4,0.000785617174388508,4.67943871953477e-05
4,5,-0.00717359694898899,4.3434910879795e-05
4,6,0.00669799074010073,4.30157851730002e-05
4,7,-0.00346795029075134,4.33120315308609e-05
4,8,0.00417446786058906,4.40900497192249e-05
4,9,-0.00175818292718446,4.48646357086205e-05
4,10,0.00137142431362292,4.27446801301372e-05
4,11,0.00155036745390302,4.35806761484645e-05
4,12,0.00175487859672405,4.42769895663907e-05
4,13,0.00187171755643797,4.28797079805483e-05
4,14,-0.00133434295403336,4.53564613199051e-05
4,15,-0.00249845065489372,4.4795210838741e-05
4,16,0.00600650756823402,4.68628399622197e-05
