"iteration","j","mu","sigma_2"
1,1,0.0276443128835053,4.1663592382526e-05
1,2,0.0962315150570432,0.00262119699913079
1,3,0.0175261856180227,0.00137781489271192
1,4,0.0118565236898773,0.00111549512188251
1,5,-0.0163387948004833,0.00131618244411197
1,6,0.00621035804124487,0.00114809766520289
1,7,0.00402319998359113,0.00122134135676155
1,8,-0.00846762814471835,0.00111028522747468
1,9,0.00550303297308424,0.00116927428454108
1,10,-0.00688899627931983,0.00106291645916049
1,11,-0.0277386835264,0.00149342752956849
1,12,0.0242023611933184,0.00133315813824963
1,13,0.0197233459040369,0.0013159836757282
1,14,0.018123170410263,0.00130054344376431
1,15,-0.0126863714403205,0.00132936303361146
1,16,0.0274834689725375,0.00138577304434304
1,17,-0.00638363452930701,0.00111708734371276
1,18,0.00524812174629799,0.00120795865895535
1,19,0.000903165733665667,0.00113674311727154
1,20,0.00852728879774878,0.00121947453744283
1,21,0.0301628047399166,0.00167282692566802
1,22,-0.0038490222954819,0.00110674512904831
1,23,0.0080326741325607,0.0012518053616675
1,24,0.0208946503144527,0.0014015825760352
1,25,-0.00704653392015003,0.00107542857544655
1,26,-0.0507766691729188,0.00194007272924343
1,27,0.0136429586905997,0.00116390929593385
1,28,-0.0174078732705353,0.00132652559689602
1,29,-0.00384462830564813,0.00107786208092874
1,30,-0.00178641949916675,0.00117339892874425
1,31,0.0132868549187267,0.00130508707419676
1,32,0.0044814483381157,0.00113708180287096
1,33,0.0175440098985526,0.00130534487758395
1,34,-0.0447456020314374,0.00189835185659947
1,35,0.00279698555122804,0.00100973895835089
1,36,-0.0484991992565893,0.00171483194917216
1,37,-0.00388767219724451,0.0010623766311149
1,38,-0.0101688634203946,0.00115307188834405
1,39,0.018445034476795,0.0012070214793105
1,40,-0.0390754119725276,0.00147184242143799
2,1,0.00636438769885907,2.81301667793377e-05
2,2,-0.0258153323476653,0.00116684134437582
2,3,-0.00983865105964722,0.000972193252830508
2,4,0.00964231218153533,0.000901989619024713
2,5,0.0111678499072885,0.000861860578799403
2,6,-0.00204610760552969,0.000808536532205061
2,7,0.00702970904210856,0.000840440431694771
2,8,0.00101385367034221,0.00085634466189589
2,9,0.00104179301301843,0.000875431705235485
2,10,-0.0156442203241932,0.000877899559208028
2,11,0.0120817629703427,0.00090330642990913
2,12,-0.0195321998567728,0.000865837992166573
2,13,0.00569643383316058,0.000835059240848359
2,14,0.00355461035704477,0.000818461848350922
2,15,0.0138319220930637,0.000898837654456696
2,16,-0.00518986546541979,0.00089436778189699
2,17,0.00233036002748042,0.000838127778963571
2,18,-0.00210812987527573,0.000827086535411212
2,19,-0.0313448757125169,0.00120695497766917
2,20,-0.00865074281206467,0.000795040092679424
2,21,-0.00908381382674117,0.000784702139108588
2,22,-0.0306894193169023,0.0011610417697899
2,23,0.0298793228678469,0.00118237302444475
2,24,-0.0349193835134891,0.00104260940852397
2,25,-0.00114079188880137,0.000800396354745175
2,26,-0.0396444702350638,0.00132227460847525
2,27,0.0253161146174015,0.00111709817754427
2,28,-0.0112726063974684,0.00092518636490089
2,29,0.057095611908642,0.00180669590134629
2,30,0.00418436165277078,0.000723199621854953
2,31,0.0120635990713489,0.000891480836196118
2,32,-0.0691174835882426,0.00188384602549075
2,33,-0.0054168740718974,0.000860433748848515
2,34,0.00792360974774362,0.000800354417864363
2,35,0.00577748654583876,0.000853787274621733
2,36,-0.00698821911392188,0.000864475263229767
2,37,0.0307578222676383,0.00105108313145376
2,38,0.0174932125720159,0.000952856992316311
2,39,0.00654625482101575,0.000821303889310219
2,40,-0.000564234704078515,0.000779249532717059
3,1,-0.0287414305747567,3.45479238425647e-05
3,2,-0.018522665824112,0.0011364258455998
3,3,-0.0599363374110582,0.00184037795808052
3,4,-0.0128164244219448,0.00103963146357483
3,5,0.0138006634475641,0.00105377382624889
3,6,0.00822758235794818,0.00101618100372244
3,7,0.03037181276295,0.00126145868515686
3,8,0.0434157900777816,0.00151241262607382
3,9,0.000839147226355252,0.00085779776218934
3,10,0.00950077733251509,0.00100837282897632
3,11,0.0174570139954002,0.00110206073308226
3,12,-0.0217763140524914,0.00122284833493199
3,13,0.0016126548931526,0.000947973596216825
3,14,-0.0027024505076188,0.00105452335382383
3,15,-0.00551060537751075,0.000992201706418969
3,16,-0.0151610864443942,0.00111478406391577
3,17,0.000154050709344156,0.00107386161924291
3,18,-0.000223468368508284,0.000927659948293063
3,19,-0.0194001690211557,0.00114638837378285
3,20,0.0132105875235354,0.000858216299781602
3,21,0.0131181608352812,0.0010716694385062
3,22,-0.00125480341524953,0.000822404223002246
3,23,0.0450527961768157,0.001656713436409
3,24,-0.00275027324343247,0.000868020455053689
3,25,-0.00309968173128264,0.000749033066732786
3,26,-0.00307323461886591,0.00088893641448111
3,27,0.0122576582294739,0.00114160279960398
3,28,-0.0016837750641705,0.000976771594038453
3,29,0.0140170296196842,0.00101267250668046
3,30,-0.0126629247702598,0.00104585916239121
3,31,0.0657448469742814,0.00154893536031815
3,32,-0.00674521962584518,0.000854579146910057
3,33,0.00730438966006453,0.000933387111817345
3,34,0.0030129787531234,0.0010286032341627
3,35,0.000165811618925399,0.0010233584278401
3,36,-0.039014024959016,0.00102034374187963
3,37,0.018736357501648,0.00111737374374498
3,38,-0.00406207876033769,0.000859873190693525
3,39,0.00288667385162567,0.000995477355346873
3,40,-0.0368931587192112,0.00149442278341593
4,1,0.000907071046811649,3.20275223372627e-05
4,2,0.0053792641287822,0.00101653406074134
4,3,-0.0161317463943716,0.00115247385119929
4,4,0.0155493235662254,0.00117677897636556
4,5,-0.00510732333756447,0.000967454724174279
4,6,-0.00560120280204829,0.00109645204703941
4,7,0.0108660352637225,0.0011131688553203
