"iteration","j","mu","sigma_2"
1,1,-0.0119479752938145,3.87596453650958e-05
1,2,-0.0214174956625843,0.000669192429359236
1,3,0.0535970202507037,0.000309483534018228
1,4,-0.0716471610658212,0.000296315734437763
1,5,0.0452083038869309,0.000680668067144468
1,6,0.0548252274963463,0.000453424676593442
1,7,-0.0780367345903266,0.000294248656452943
1,8,0.00375402344602515,0.000320066005764409
1,9,-0.0499083732263572,0.000405239554070857
1,10,-0.00897961947158916,0.000179635372719841
1,11,0.023880973305392,0.000936673792591392
1,12,0.0388922589018582,0.000688134491947194
1,13,-0.0109360335824377,0.00102982793040883
1,14,-0.0246624887096163,0.000570472632285547
1,15,0.0432413853560941,0.000744615997605971
1,16,0.101680301316983,0.000811875046704002
1,17,0.0938694911021387,0.000351475599081155
1,18,-0.00986340266060367,0.00020760365705176
1,19,0.0579718901038374,0.000447341328604027
1,20,0.0572089725911612,0.00033715654234015
1,21,0.0619643260289871,0.000462686665805936
1,22,-0.148532386571914,0.000450176568294755
1,23,0.0519189179121821,0.000322254065154545
1,24,0.00357623805495761,0.00106585837804471
1,25,0.00924339406097871,0.000273454201243217
1,26,-0.0450603439182642,0.00036092999501614
1,27,0.040683857522956,0.000314018887002097
1,28,-0.00818078979587703,0.000257849327459835
1,29,0.0511156299920524,0.000315214014650704
1,30,-0.0192005970453516,0.000682938069483953
1,31,0.0132060781399724,0.000263637681523627
1,32,-0.0568998648708242,0.000358687360371638
1,33,0.133555345204685,0.00100355828847763
1,34,-0.0708106911865064,0.000280836378315611
1,35,0.0255371352955443,0.000405100041526312
1,36,-0.0479063283766726,0.000690132320466249
1,37,0.0737218923267884,0.000600647777225058
1,38,-0.0586294364493477,0.000395178854912923
1,39,0.132926890004705,0.000491432343000615
1,40,-0.00155825215878518,0.000330762939470982
1,41,-3.24848941332719,0.0192918071456043
2,1,0.00698489534192227,9.44995781399259e-06
2,2,-0.00960914785701684,0.000188639040629679
2,3,-0.0275626740059903,0.000278310709308306
2,4,-0.00440206317353995,8.24943958527117e-05
2,5,0.0203186819509086,7.12174940239002e-05
2,6,-0.0202730372020355,0.000164731421263906
2,7,-0.016782263259535,9.21762456460452e-05
2,8,0.019849025994999,6.3882208863862e-05
2,9,-0.016073395628288,7.30942981643735e-05
2,10,-0.00613255496731896,7.67365644217533e-05
2,11,-0.016160005359213,0.00013274794542364
2,12,-0.00573525772185779,0.000107565693481184
2,13,-0.0593071001511718,0.000124722572772185
2,14,0.0219350832976119,8.26390183539982e-05
2,15,-0.0206718092256941,0.00010876527724764
2,16,-0.00995941899817764,6.91671457347453e-05
2,17,-0.0291665215893356,7.3235375343751e-05
2,18,-0.0529716288433429,0.000186451073655886
2,19,-0.000135798589846835,0.000196801692438582
2,20,-0.00535333053321631,0.000251339639106972
2,21,0.0493971437259061,7.23852427196724e-05
2,22,-0.0550322409012999,0.000152017560332634
2,23,0.108671857087656,8.09713199522409e-05
2,24,-0.0479914885118366,9.41556539559033e-05
2,25,0.0472952180299467,5.83717797104374e-05
2,26,-0.0496682522703374,0.000134490749371531
2,27,0.100928858599971,5.17056693326437e-05
2,28,-0.0330538189423661,6.03818695309538e-05
2,29,0.0305497029894654,0.000105580331102446
2,30,-0.00757704498350507,7.44429198701854e-05
2,31,0.00285308859555604,0.000129988511436159
2,32,-0.035606817936597,5.21183320144135e-05
