iteration,j,mu,sigma_2
1,1,-4.92961430404157e-05,4.27409805285411e-05
1,2,-0.00386633807201975,4.71989613512745e-05
1,3,0.0103743640766463,5.54834310640708e-05
1,4,0.00513840838336989,5.37911551464634e-05
1,5,0.00740450618146734,5.43836068728341e-05
1,6,0.00567836102539008,5.09228490591218e-05
1,7,0.00768505475821756,5.53235326657596e-05
1,8,-0.0136471130853521,5.31818723956921e-05
1,9,-0.00112621002937066,5.80259448992917e-05
1,10,0.00441099294568386,5.1661937303175e-05
1,11,0.00427646158047783,5.23455033085067e-05
1,12,-0.00485325976329807,5.44876555320878e-05
1,13,-0.00570829085861523,5.40430745990064e-05
1,14,-0.00273882169868436,5.76799156851096e-05
1,15,-2.63875733283467e-05,5.85206781935956e-05
1,16,-0.00309743761251418,5.60975570337802e-05
1,17,0.0029169862897217,5.95218130451419e-05
1,18,-0.00141375423451647,5.41447039551924e-05
1,19,-0.0123572429059517,5.90666631499686e-05
1,20,-0.0102230596027191,5.88816879241898e-05
1,21,0.0586034564384339,5.84856230430859e-05
1,22,-0.0586767384477976,5.46077570356509e-05
1,23,0.0549421448101007,5.21532671601894e-05
1,24,-0.0519038426661967,5.95732608315683e-05
1,25,0.0527254258906431,5.52323657863624e-05
1,26,-0.0435443042623895,5.76757813512814e-05
1,27,0.0627849699656352,5.4866394388673e-05
1,28,-0.047469002782562,6.15081483433043e-05
1,29,0.0677314963965501,5.14274079084769e-05
1,30,-0.0345803813821267,5.86341042751961e-05
1,31,0.0536455258030407,4.91062516446772e-05
1,32,-0.0586030820810714,6.2403868500293e-05
1,33,0.0386479186198929,5.75200132954279e-05
1,34,-0.0392370881212898,6.73500679742825e-05
1,35,0.062417269467087,6.46099049018929e-05
1,36,-0.0455084922788987,5.13707892962867e-05
1,37,0.0430291350282895,5.56740388622778e-05
1,38,-0.0572603361262196,5.29243516912784e-05
1,39,0.0528769811066766,6.5849586776007e-05
1,40,-0.0456823013311482,5.67710100670442e-05
1,41,-2.37212646001888,0.00215021269360137
2,1,0.000310385924602974,3.87608697682204e-05
2,2,0.00616863871609493,5.20107149772449e-05
2,3,0.00965222970018296,5.51153056157405e-05
2,4,-0.00799539725364287,4.97744438350175e-05
2,5,0.00368974336532874,5.08079961179817e-05
2,6,0.0015994820751228,4.48076610727798e-05
2,7,-0.0154025963767314,5.17327462044839e-05
2,8,-0.0146770758543444,4.96383544841672e-05
2,9,0.00212735754441213,5.26615437281423e-05
2,10,-0.00633185471397694,5.9654794322784e-05
2,11,-0.00498271072618074,5.44390540142357e-05
2,12,-0.00175856515573302,5.32241861733345e-05
2,13,0.00213884203911715,5.14241195548513e-05
2,14,0.00163501349247688,5.16301309126345e-05
2,15,-0.00201760287531154,6.54956080702708e-05
2,16,0.0013857092635299,5.24792977708368e-05
2,17,-0.00852335958570763,5.76742234429157e-05
2,18,-0.00655493338685873,5.26318662272968e-05
2,19,-0.00269680283607822,4.88250848795239e-05
2,20,-0.0110565198771375,5.87202552459445e-05
2,21,0.044796336529584,6.01254305564516e-05
2,22,-0.0482969893799202,5.50349559563265e-05
2,23,0.0624681267289266,5.15612603032099e-05
2,24,-0.0540847245210564,5.88133143131733e-05
2,25,0.051735463147943,5.91440300463746e-05
2,26,-0.0496206667160724,5.54464045301081e-05
2,27,0.0357422887484624,5.55821961125312e-05
2,28,-0.044798770702822,5.60801980564429e-05
2,29,0.0549794597794356,5.24425862847566e-05
2,30,-0.0437367332013117,5.29398444781802e-05
2,31,0.0502317670907912,5.95820362920033e-05
2,32,-0.0538480814411079,4.88557048932196e-05
2,33,0.0565444129811594,5.48855579964697e-05
2,34,-0.0409300979580538,5.04042975965257e-05
2,35,0.0434660800614251,5.51170218487806e-05
2,36,-0.0458743310939039,6.62899303473276e-05
2,37,0.0522850653182245,5.67468393160223e-05
2,38,-0.0357882197491219,5.40726456644555e-05
2,39,0.0578581204003243,6.02227233929729e-05
2,40,-0.0539647939975034,5.09996543297153e-05
2,41,-2.36854305851866,0.00214509356652987
3,1,0.0148097503169317,3.82424485305071e-05
3,2,0.00276333904769393,4.09931247892707e-05
3,3,0.000515260817747285,4.96491507744216e-05
3,4,-0.0116301092709651,4.45292850213801e-05
3,5,-0.0142532074742598,4.09405615084239e-05
3,6,-0.00428211653483982,5.04574135728399e-05
3,7,-0.00707436890835345,4.70591919016771e-05
3,8,0.00553937046785757,5.2063535757187e-05
3,9,-0.00203036896848909,5.04357589952277e-05
3,10,-0.000940629182402243,4.91712256783726e-05
3,11,-0.00324605801166836,4.70803654641433e-05
3,12,0.000694554718210906,4.55576847733342e-05
3,13,0.000954238486699457,4.39848780829168e-05
3,14,0.00101117704213506,4.03529485876938e-05
3,15,-0.000842840434137876,4.78516879220255e-05
3,16,0.000443730704639295,4.30842040482589e-05
3,17,-0.00897521643331439,4.64903127348104e-05
3,18,-0.00354706506736533,4.45737229212584e-05
3,19,0.00220512898663672,4.90300885774596e-05
3,20,0.00475886034758576,4.8301264293847e-05
3,21,0.052329201270369,4.8789530048218e-05
3,22,-0.0504383144054245,5.0800039565699e-05
3,23,0.0490941224279605,4.3006232682008e-05
3,24,-0.0563215744363309,5.33243316869614e-05
3,25,0.0414447385894489,5.34786887198519e-05
3,26,-0.0405522850315176,5.51320113400724e-05
3,27,0.0579943676679095,4.9337921465453e-05
3,28,-0.0475336272800461,5.77202008710648e-05
3,29,0.0427809081455513,4.77914498471105e-05
3,30,-0.0618518595109633,4.52326582996647e-05
3,31,0.0684921677597573,4.83678414550942e-05
3,32,-0.0374002357256649,4.70205028233467e-05
3,33,0.0531587237152677,5.67669265605839e-05
3,34,-0.0445210120247927,5.58262861321166e-05
3,35,0.0428530826473528,4.20054222110165e-05
3,36,-0.0507321199281309,5.8107102986618e-05
3,37,0.0485607987826901,4.98045749243691e-05
3,38,-0.0595916557724427,4.76399709142348e-05
3,39,0.0447070924548905,4.71788360373816e-05
3,40,-0.0424883619029814,5.31546955817748e-05
3,41,-2.45264033716344,0.00214220170637112
4,1,0.00810075507208831,3.87524209044255e-05
4,2,-0.0124195272324105,4.2539136994037e-05
4,3,0.0203027119557017,5.07183007556977e-05
4,4,0.000631375994338173,4.7414438134921e-05
4,5,-0.0071217941180558,4.02268978245485e-05
4,6,0.00650663905941508,4.39778409667376e-05
4,7,-0.00391450992754062,4.40735405430391e-05
4,8,0.00422714553258885,4.61246194979343e-05
4,9,-0.00172528217367953,4.55108717796112e-05
4,10,0.00056670012726897,5.1004420478893e-05
4,11,0.00144381667557659,5.26126471269583e-05
4,12,0.00209334130310735,4.90283862342691e-05
4,13,0.00183040494057146,4.41195816395124e-05
4,14,-0.00176463442916603,5.04043645119713e-05
4,15,-0.00240149694244556,4.76340031431592e-05
4,16,0.00597254539416164,4.52345482561343e-05
4,17,-0.0148611442514233,4.42407513879042e-05
4,18,-0.0175988625999188,4.43789105651624e-05
4,19,0.000591402535729813,4.50764615550701e-05
4,20,0.0034774014072792,4.8914543486097e-05
4,21,0.051445450442011,4.26636626022262e-05
4,22,-0.0532020357704102,5.31993089613334e-05
4,23,0.0438393358758845,5.195208211989e-05
4,24,-0.0613656148728723,5.28720935000373e-05
4,25,0.049882701268846,5.62366866571288e-05
4,26,-0.0405868293635287,5.39316012644311e-05
4,27,0.0518332499178594,4.51264355233319e-05
4,28,-0.0425328391721886,4.97686256634035e-05
4,29,0.0626459869810672,5.30355712372699e-05
4,30,-0.0590688624522819,5.23711192387624e-05
4,31,0.0450678866468123,5.04046161358142e-05
4,32,-0.0394434318379504,5.17745142177491e-05
4,33,0.0450326058713319,5.02526864334563e-05
4,34,-0.0532813483871902,4.16475817951378e-05
4,35,0.0605496253799027,4.64426692928146e-05
4,36,-0.0559339581488447,4.65889875802669e-05
4,37,0.0599408135105024,6.03530596787287e-05
4,38,-0.0481499449813665,5.41605385447054e-05
4,39,0.0421158059716796,5.06852811488327e-05
4,40,-0.0542582685654701,4.89069622859465e-05
4,41,-2.43779789218416,0.00219197892600602
5,1,-0.00397720045840841,3.53718230092708e-05
5,2,0.00956069963768942,4.62908571298844e-05
5,3,-0.00764993772652389,4.31522731969202e-05
5,4,-0.00993997009405644,4.75414420008632e-05
5,5,-0.00942278924522457,5.06607631138835e-05
