"iteration","j","mu","sigma_2"
1,1,-0.0119553543998015,3.69665421416781e-05
1,2,-0.0212904828470033,0.000637486001617422
1,3,0.0537213641498057,0.000294870926773879
1,4,-0.0717966762901161,0.000280561248725734
1,5,0.0451302244470493,0.000642352587878622
1,6,0.0548375659690742,0.000436438779925235
1,7,-0.0782795428775771,0.000275795777678824
1,8,0.00357794138529515,0.000301377403083786
1,9,-0.0498685483955568,0.000384065136175408
1,10,-0.00896763558694755,0.00017011932325912
1,11,0.0240923119304101,0.000879669162170919
1,12,0.0390335533777676,0.000656586071876876
1,13,-0.0107388274637795,0.000970355612951614
1,14,-0.0244668577413974,0.000541409994154779
1,15,0.0433779986622759,0.000716011596271479
1,16,0.101616384297803,0.000770237860407711
1,17,0.0941141658748119,0.000341177818367138
1,18,-0.00995366337754753,0.000197729231848266
1,19,0.0579565186072724,0.000424503581356033
1,20,0.0573135501697328,0.000319071963806874
1,21,0.0619014292669707,0.000443577070620183
1,22,-0.148736245442858,0.000418848518852346
1,23,0.0518846479719017,0.000308975834480605
1,24,0.00360904102541332,0.0010072093600158
1,25,0.00924204611918846,0.00025968128847074
1,26,-0.0451015351711248,0.000346448455922401
1,27,0.0408379458288826,0.000297891617321615
1,28,-0.00822592633014094,0.000245040742554795
1,29,0.0510664675591138,0.000304580536369726
1,30,-0.0191292372889815,0.000648309108154496
1,31,0.0129500869918986,0.000248627124724532
1,32,-0.0570469930039294,0.000342889342821342
1,33,0.133542075341868,0.00095191943114145
1,34,-0.0709206725169096,0.000267197686038944
1,35,0.02541114262399,0.000383631992499104
1,36,-0.0480133821918955,0.000662698664372932
1,37,0.0738327385081893,0.000566539719128813
1,38,-0.0587090822751242,0.000377824282846758
1,39,0.133300148093837,0.000471030082578951
1,40,-0.0015380737262153,0.000314293118243303
1,41,-3.25316666643292,0.0108707855175474
2,1,0.00698753635453602,8.97980441544935e-06
2,2,-0.00962598202180276,0.00017987990729096
2,3,-0.0275396628002751,0.000271570939361003
2,4,-0.00444545258101003,7.90207150501904e-05
2,5,0.020428908322786,6.67088900093239e-05
